,type,time,dayofweek,models,params,queuelen,trials,duration
3630,2.0,0.2555555555555554,5.0,27.0,19907.0,0.0,40.0,0.0
3631,2.0,0.5444444444444457,2.0,220.0,92398.0,0.0,40.0,3.0
3632,9.0,0.6534722222222209,2.0,148.0,3889.0,0.0,40.0,3.0
3633,7.0,0.4770833333333333,4.0,19.0,738.0,1.0,40.0,0.0
3634,12.0,0.006944444444444458,7.0,3.0,3065.0,0.0,40.0,1.0
3635,,0.4423611111111125,3.0,31.0,16824.0,0.0,40.0,0.0
3636,4.0,0.47500000000000003,5.0,14.0,140.0,0.0,40.0,0.0
3637,5.0,0.4743055555555542,5.0,14.0,1101.0,136.0,40.0,0.0
3638,11.0,0.4180555555555541,5.0,1.0,18699.0,0.0,40.0,0.0
3639,6.0,0.8055555555555541,1.0,2.0,72.0,0.0,40.0,0.0
3640,,0.4736111111111125,5.0,13.0,6722.0,0.0,40.0,0.0
3641,12.0,0.5791666666666667,3.0,62.0,2844.0,24.0,20.0,2.0
3642,7.0,0.6833333333333332,5.0,2.0,619.0,0.0,40.0,0.0
3643,13.0,0.425,5.0,1.0,,0.0,40.0,0.0
3644,14.0,0.7555555555555542,4.0,17.0,3196.0,0.0,40.0,1.0
3645,5.0,0.6625,4.0,1.0,9956.0,0.0,200.0,2.0
3646,9.0,0.775,4.0,7.0,2513.0,0.0,400.0,2.0
3647,9.0,0.5819444444444458,2.0,7.0,363.0,0.0,20.0,0.0
3648,13.0,0.7791666666666667,2.0,8.0,4001.0,0.0,40.0,0.0
3649,9.0,0.6875,3.0,25.0,2521.0,0.0,40.0,1.0
3650,9.0,0.29305555555555546,5.0,6.0,333.0,0.0,20.0,0.0
3651,8.0,0.6791666666666667,3.0,17.0,78754.0,0.0,40.0,0.0
3652,,0.4215277777777791,5.0,6.0,2238.0,0.0,40.0,0.0
3653,13.0,0.634722222222221,2.0,13.0,8429.0,0.0,40.0,1.0
3654,6.0,0.7006944444444457,3.0,4.0,1404.0,0.0,40.0,1.0
3655,0.0,0.2826388888888888,3.0,24.0,1501.0,0.0,40.0,1.0
3656,8.0,0.6097222222222208,4.0,4.0,892.0,0.0,40.0,0.0
3657,14.0,0.4708333333333334,3.0,21.0,3271.0,7.0,100.0,1.0
3658,9.0,0.6444444444444458,4.0,17.0,1880.0,0.0,40.0,1.0
3659,,0.11944444444444458,6.0,24.0,2465.0,0.0,40.0,1.0
3660,13.0,0.7604166666666666,2.0,9.0,3868.0,43.0,40.0,0.0
3661,6.0,0.6222222222222209,2.0,13.0,1201.0,0.0,40.0,1.0
3662,12.0,0.4715277777777791,5.0,13.0,5434.0,46.0,40.0,1.0
3663,13.0,0.4916666666666667,3.0,82.0,2864.0,0.0,20.0,0.0
3664,3.0,0.4423611111111125,2.0,2.0,232.0,0.0,40.0,0.0
3665,,0.6354166666666666,2.0,13.0,4374.0,0.0,40.0,1.0
3666,8.0,0.6020833333333333,4.0,9.0,68920.0,0.0,40.0,0.0
3667,2.0,0.6319444444444458,3.0,5.0,23410.0,0.0,40.0,0.0
3668,3.0,0.6861111111111123,3.0,1.0,168.0,0.0,40.0,0.0
3669,13.0,0.50625,5.0,8.0,5485.0,39.0,40.0,1.0
3670,12.0,0.4819444444444458,3.0,16.0,,30.0,40.0,1.0
3671,7.0,0.6631944444444458,4.0,1.0,627.0,0.0,200.0,2.0
3672,7.0,0.6527777777777791,2.0,13.0,4192.0,0.0,40.0,2.0
3673,9.0,0.6916666666666668,5.0,13.0,2795.0,75.0,40.0,1.0
3674,11.0,0.6006944444444458,2.0,12.0,,0.0,40.0,0.0
3675,,0.3944444444444446,5.0,6.0,76469.0,0.0,40.0,0.0
3676,14.0,0.44166666666666665,3.0,20.0,3073.0,0.0,100.0,1.0
3677,9.0,0.5798611111111124,5.0,16.0,177.0,0.0,40.0,0.0
3678,14.0,0.5812499999999999,5.0,13.0,7576.0,0.0,40.0,3.0
3679,14.0,0.43680555555555417,5.0,13.0,867.0,39.0,40.0,1.0
3680,9.0,0.84375,4.0,7.0,330.0,0.0,20.0,0.0
3681,8.0,0.6840277777777791,4.0,4.0,8384.0,0.0,20.0,0.0
3682,9.0,0.6166666666666667,1.0,51.0,2210.0,2.0,40.0,1.0
3683,7.0,0.39166666666666666,5.0,8.0,2765.0,2.0,20.0,1.0
3684,8.0,0.7506944444444458,1.0,13.0,31353.0,0.0,40.0,0.0
3685,13.0,0.4506944444444458,4.0,2.0,1027.0,0.0,40.0,0.0
3686,5.0,0.47777777777777913,2.0,2.0,7737.0,0.0,40.0,1.0
3687,,0.6888888888888877,5.0,1.0,2794.0,0.0,40.0,0.0
3688,12.0,0.4215277777777791,5.0,5.0,,0.0,40.0,1.0
3689,14.0,0.45138888888888756,5.0,18.0,3306.0,0.0,40.0,1.0
3690,0.0,0.7000000000000001,5.0,7.0,2789.0,160.0,40.0,1.0
3691,12.0,0.6534722222222209,3.0,26.0,3223.0,1.0,40.0,1.0
3692,13.0,0.7333333333333334,1.0,27.0,4698.0,0.0,40.0,0.0
3693,7.0,0.6062500000000001,3.0,2.0,1088.0,0.0,40.0,1.0
3694,9.0,0.7680555555555543,4.0,14.0,,2.0,40.0,0.0
3695,4.0,0.6708333333333334,5.0,1.0,134.0,0.0,40.0,0.0
3696,12.0,0.5534722222222209,1.0,7.0,6069.0,3517.0,40.0,2.0
3697,,0.4666666666666666,5.0,13.0,50632.0,0.0,40.0,0.0
3698,,0.7076388888888876,5.0,8.0,2801.0,0.0,20.0,1.0
3699,14.0,0.5756944444444457,2.0,13.0,3077.0,0.0,40.0,1.0
3700,7.0,0.5284722222222209,3.0,216.0,3071.0,0.0,40.0,3.0
3701,,0.43680555555555417,2.0,5.0,1529.0,0.0,40.0,1.0
3702,13.0,0.45,2.0,2.0,3937.0,0.0,200.0,1.0
3703,9.0,0.5305555555555542,5.0,7.0,880.0,0.0,40.0,0.0
3704,8.0,0.49305555555555425,3.0,1.0,3178.0,0.0,40.0,0.0
3705,12.0,0.08055555555555542,5.0,26.0,8639.0,0.0,40.0,1.0
3706,11.0,0.5812499999999999,3.0,1.0,18501.0,0.0,40.0,0.0
3707,,0.6416666666666667,3.0,17.0,3237.0,0.0,40.0,1.0
3708,0.0,0.26111111111111124,1.0,23.0,8305.0,0.0,40.0,2.0
3709,9.0,0.4340277777777792,5.0,9.0,862.0,0.0,40.0,0.0
3710,8.0,0.39513888888888876,4.0,11.0,12782.0,0.0,40.0,0.0
3711,9.0,0.6555555555555542,2.0,41.0,2660.0,0.0,40.0,2.0
3712,13.0,0.7048611111111125,2.0,8.0,311.0,3.0,20.0,1.0
3713,,0.5923611111111124,4.0,28.0,1024.0,0.0,40.0,1.0
3714,12.0,0.0062499999999999995,1.0,2.0,3039.0,0.0,40.0,1.0
3715,,0.6951388888888875,2.0,9.0,,3.0,20.0,2.0
3716,3.0,0.6479166666666667,1.0,1.0,73.0,0.0,40.0,0.0
3717,,0.7694444444444457,1.0,11.0,80.0,0.0,40.0,0.0
3718,,0.5451388888888876,7.0,39.0,487.0,0.0,40.0,1.0
3719,9.0,0.36944444444444463,4.0,1.0,426.0,0.0,200.0,0.0
3720,12.0,0.5,4.0,6.0,16971.0,0.0,40.0,2.0
3721,,0.5770833333333333,2.0,13.0,65647.0,0.0,40.0,0.0
3722,3.0,0.4166666666666667,4.0,2.0,,0.0,200.0,0.0
3723,12.0,0.4131944444444446,3.0,9.0,4746.0,0.0,100.0,1.0
3724,13.0,0.7326388888888875,3.0,6.0,2608.0,43.0,40.0,0.0
3725,9.0,0.5243055555555542,4.0,5.0,2529.0,0.0,40.0,0.0
3726,7.0,0.4236111111111125,3.0,1.0,554.0,0.0,40.0,0.0
3727,14.0,0.7409722222222209,2.0,1.0,848.0,0.0,200.0,1.0
3728,9.0,0.75625,2.0,11.0,,0.0,40.0,0.0
3729,3.0,0.7312500000000001,2.0,1.0,75.0,0.0,20.0,0.0
3730,9.0,0.8305555555555543,1.0,12.0,2017.0,0.0,40.0,0.0
3731,12.0,0.677777777777779,1.0,2.0,2942.0,0.0,200.0,2.0
3732,14.0,0.6604166666666667,4.0,13.0,1281.0,0.0,400.0,3.0
3733,12.0,0.6749999999999999,5.0,5.0,3777.0,135.0,40.0,1.0
3734,0.0,0.37777777777777793,5.0,24.0,1166.0,0.0,40.0,0.0
3735,,0.6909722222222209,4.0,5.0,533.0,0.0,20.0,0.0
3736,14.0,0.7388888888888876,3.0,21.0,3230.0,670.0,100.0,2.0
3737,7.0,0.44027777777777916,2.0,13.0,4315.0,0.0,40.0,3.0
3738,9.0,0.63125,3.0,4.0,1249.0,0.0,40.0,0.0
3739,13.0,0.27013888888888876,1.0,217.0,18719.0,0.0,40.0,3.0
3740,14.0,0.7270833333333333,1.0,20.0,3238.0,30.0,100.0,2.0
3741,12.0,0.7479166666666667,1.0,11.0,4227.0,1.0,40.0,1.0
3742,,0.6729166666666666,2.0,17.0,38880.0,0.0,40.0,0.0
3743,9.0,0.41388888888888875,1.0,13.0,947.0,0.0,40.0,0.0
3744,13.0,0.5430555555555542,5.0,34.0,533.0,0.0,40.0,0.0
3745,11.0,0.6923611111111124,5.0,3.0,35939.0,0.0,40.0,0.0
3746,14.0,0.7569444444444459,2.0,21.0,3246.0,446.0,100.0,2.0
3747,9.0,0.4236111111111125,5.0,31.0,2270.0,6.0,40.0,1.0
3748,0.0,0.5520833333333334,1.0,7.0,2373.0,3340.0,40.0,1.0
3749,9.0,0.7340277777777792,1.0,27.0,1696.0,0.0,40.0,0.0
3750,9.0,0.6666666666666666,4.0,12.0,2585.0,0.0,40.0,1.0
3751,13.0,0.7118055555555541,3.0,33.0,4370.0,0.0,40.0,0.0
3752,12.0,0.74375,2.0,1.0,1978.0,0.0,200.0,2.0
3753,5.0,0.6020833333333333,4.0,10.0,13982.0,113.0,40.0,1.0
3754,9.0,0.6784722222222209,2.0,5.0,220.0,0.0,40.0,0.0
3755,11.0,0.4993055555555543,5.0,3.0,110646.0,0.0,40.0,0.0
3756,9.0,0.8597222222222208,2.0,4.0,823.0,0.0,40.0,0.0
3757,9.0,0.8312499999999999,2.0,5.0,5821.0,0.0,40.0,0.0
3758,,0.6472222222222209,2.0,26.0,4780.0,0.0,40.0,3.0
3759,8.0,0.45208333333333334,2.0,2.0,32533.0,0.0,200.0,1.0
3760,,0.7263888888888875,5.0,2.0,5226.0,0.0,40.0,0.0
3761,7.0,0.6611111111111124,2.0,26.0,4812.0,0.0,40.0,3.0
3762,9.0,0.728472222222221,2.0,9.0,2126.0,34.0,40.0,0.0
3763,9.0,0.7388888888888876,5.0,12.0,381.0,500.0,40.0,1.0
3764,14.0,0.6597222222222209,4.0,13.0,1318.0,0.0,400.0,3.0
3765,13.0,0.016666666666666666,3.0,40.0,4859.0,0.0,40.0,0.0
3766,9.0,0.7270833333333333,1.0,11.0,540.0,1.0,40.0,0.0
3767,8.0,0.7354166666666666,5.0,14.0,43912.0,0.0,20.0,0.0
3768,13.0,0.5305555555555542,3.0,14.0,10649.0,0.0,40.0,0.0
3769,13.0,0.6861111111111123,5.0,7.0,,1.0,40.0,0.0
3770,12.0,0.6736111111111125,3.0,1.0,1961.0,0.0,40.0,0.0
3771,9.0,0.5611111111111124,3.0,10.0,4819.0,0.0,40.0,0.0
3772,4.0,0.5472222222222208,3.0,3.0,317.0,0.0,40.0,0.0
3773,9.0,0.18541666666666667,5.0,8.0,1052.0,0.0,40.0,0.0
3774,2.0,0.5902777777777791,2.0,4.0,,0.0,20.0,0.0
3775,9.0,0.4666666666666666,4.0,2.0,4941.0,0.0,400.0,1.0
3776,,0.8611111111111125,2.0,4.0,2494.0,0.0,40.0,1.0
3777,13.0,0.4923611111111124,5.0,8.0,5473.0,346.0,40.0,1.0
3778,8.0,0.5756944444444457,2.0,13.0,,0.0,40.0,0.0
3779,9.0,0.8777777777777791,7.0,18.0,191.0,0.0,40.0,0.0
3780,14.0,0.603472222222221,4.0,6.0,3193.0,0.0,20.0,0.0
3781,8.0,0.896527777777779,3.0,6.0,21540.0,0.0,40.0,0.0
3782,2.0,0.5604166666666667,1.0,222.0,14268.0,0.0,40.0,3.0
3783,14.0,0.55625,5.0,21.0,3270.0,0.0,40.0,1.0
3784,13.0,0.45416666666666666,4.0,1.0,1835.0,0.0,40.0,0.0
3785,9.0,0.43124999999999997,5.0,6.0,857.0,0.0,40.0,0.0
3786,13.0,0.3958333333333333,1.0,8.0,2577.0,141.0,40.0,0.0
3787,9.0,0.7173611111111123,3.0,16.0,1255.0,0.0,400.0,2.0
3788,3.0,0.4555555555555542,3.0,1.0,93.0,0.0,40.0,0.0
3789,11.0,0.6256944444444458,2.0,13.0,54174.0,0.0,40.0,0.0
3790,12.0,0.6111111111111124,1.0,32.0,3310.0,0.0,40.0,1.0
3791,11.0,0.6111111111111124,2.0,26.0,51061.0,0.0,40.0,0.0
3792,9.0,0.4694444444444457,3.0,147.0,2458.0,0.0,40.0,3.0
3793,12.0,0.4590277777777791,3.0,1.0,1999.0,0.0,40.0,0.0
3794,12.0,0.7027777777777792,1.0,24.0,249.0,0.0,40.0,2.0
3795,4.0,0.6791666666666667,5.0,1.0,106.0,0.0,40.0,0.0
3796,2.0,0.4791666666666667,3.0,31.0,20284.0,0.0,40.0,0.0
3797,9.0,0.5930555555555542,3.0,2.0,4960.0,0.0,40.0,0.0
3798,7.0,0.7180555555555542,2.0,1.0,491.0,0.0,40.0,0.0
3799,7.0,0.5798611111111124,2.0,29.0,,7.0,40.0,1.0
3800,11.0,0.3763888888888887,2.0,23.0,47164.0,0.0,40.0,0.0
3801,12.0,0.6458333333333334,2.0,2.0,4044.0,0.0,40.0,1.0
3802,13.0,0.5819444444444458,2.0,26.0,5058.0,0.0,40.0,1.0
3803,9.0,0.0034722222222222207,4.0,159.0,907.0,12.0,40.0,1.0
3804,11.0,0.4444444444444458,3.0,1.0,17634.0,0.0,40.0,0.0
3805,,0.7027777777777792,3.0,11.0,3117.0,1.0,40.0,0.0
3806,12.0,0.74375,4.0,9.0,6374.0,18.0,40.0,1.0
3807,4.0,0.38958333333333334,3.0,3.0,424.0,0.0,40.0,0.0
3808,13.0,0.4354166666666666,2.0,5.0,4391.0,0.0,40.0,0.0
3809,6.0,0.6159722222222209,1.0,51.0,1925.0,26.0,40.0,1.0
3810,9.0,0.4152777777777779,2.0,6.0,6080.0,0.0,400.0,2.0
3811,14.0,0.47777777777777913,4.0,19.0,211.0,61.0,40.0,1.0
3812,12.0,0.6701388888888875,4.0,2.0,5990.0,0.0,200.0,2.0
3813,9.0,0.19999999999999998,3.0,10.0,247.0,0.0,40.0,0.0
3814,2.0,0.6986111111111124,5.0,8.0,45761.0,0.0,40.0,0.0
3815,0.0,0.4319444444444458,5.0,24.0,191.0,0.0,40.0,0.0
3816,14.0,0.7194444444444458,2.0,3.0,905.0,0.0,40.0,1.0
3817,8.0,0.6520833333333333,3.0,26.0,26979.0,0.0,40.0,0.0
3818,8.0,0.7270833333333333,2.0,52.0,3333.0,0.0,40.0,0.0
3819,,0.5833333333333334,2.0,58.0,1044.0,1.0,40.0,1.0
3820,5.0,0.6597222222222209,4.0,10.0,13766.0,183.0,40.0,1.0
3821,9.0,0.63125,5.0,19.0,2279.0,220.0,40.0,1.0
3822,9.0,0.6715277777777792,4.0,23.0,1299.0,0.0,40.0,0.0
3823,7.0,0.6791666666666667,5.0,1.0,412.0,0.0,40.0,0.0
3824,12.0,0.6173611111111125,3.0,8.0,1171.0,0.0,40.0,0.0
3825,12.0,0.5402777777777791,3.0,8.0,10306.0,8.0,40.0,1.0
3826,13.0,0.56875,2.0,34.0,2956.0,0.0,40.0,0.0
3827,9.0,0.7277777777777791,2.0,51.0,106.0,2990.0,40.0,0.0
3828,9.0,0.33194444444444454,6.0,6.0,3083.0,0.0,40.0,0.0
3829,,0.6763888888888876,3.0,17.0,9464.0,1.0,40.0,1.0
3830,14.0,0.6340277777777791,5.0,28.0,958.0,0.0,40.0,2.0
3831,2.0,0.27638888888888874,2.0,222.0,56531.0,0.0,40.0,3.0
3832,8.0,0.7194444444444458,5.0,342.0,,0.0,40.0,1.0
3833,,0.4951388888888875,5.0,15.0,3292.0,0.0,40.0,1.0
3834,9.0,0.7569444444444459,3.0,12.0,3213.0,0.0,40.0,0.0
3835,13.0,0.5868055555555542,1.0,7.0,1062.0,0.0,40.0,0.0
3836,,0.9395833333333333,2.0,5.0,5814.0,0.0,40.0,2.0
3837,13.0,0.4284722222222208,3.0,13.0,8815.0,0.0,40.0,0.0
3838,,0.7576388888888875,4.0,17.0,3222.0,8.0,40.0,1.0
3839,9.0,0.49861111111111245,5.0,2.0,3717.0,0.0,40.0,0.0
3840,13.0,0.7201388888888877,3.0,51.0,9706.0,9.0,100.0,1.0
3841,8.0,0.7263888888888875,5.0,2.0,26969.0,0.0,40.0,0.0
3842,7.0,0.3958333333333333,1.0,8.0,,1.0,40.0,0.0
3843,,0.6493055555555542,4.0,19.0,9459.0,0.0,40.0,1.0
3844,14.0,0.4458333333333333,3.0,2.0,810.0,0.0,200.0,1.0
3845,14.0,0.8381944444444458,5.0,13.0,1313.0,0.0,400.0,3.0
3846,9.0,0.6708333333333334,1.0,1.0,1175.0,0.0,200.0,0.0
3847,9.0,0.6916666666666668,5.0,2.0,,0.0,40.0,0.0
3848,9.0,0.8381944444444458,4.0,21.0,151.0,0.0,40.0,0.0
3849,,0.6208333333333333,5.0,20.0,541.0,0.0,400.0,1.0
3850,9.0,0.8777777777777791,7.0,27.0,203.0,0.0,40.0,0.0
3851,14.0,0.7263888888888875,4.0,4.0,77.0,0.0,40.0,1.0
3852,14.0,0.6430555555555543,2.0,12.0,6942.0,0.0,40.0,2.0
3853,9.0,0.6895833333333333,3.0,11.0,817.0,1.0,40.0,0.0
3854,8.0,0.48333333333333334,5.0,33.0,23081.0,0.0,40.0,0.0
3855,7.0,0.4743055555555542,5.0,13.0,695.0,0.0,40.0,0.0
3856,12.0,0.4145833333333333,5.0,2.0,2154.0,0.0,40.0,1.0
3857,2.0,0.45208333333333334,4.0,23.0,4632.0,0.0,40.0,0.0
3858,9.0,0.7708333333333334,2.0,8.0,,0.0,40.0,0.0
3859,14.0,0.4145833333333333,5.0,3.0,,0.0,40.0,1.0
3860,,0.8770833333333333,7.0,11.0,190.0,0.0,40.0,0.0
3861,9.0,0.5750000000000001,2.0,13.0,,0.0,40.0,0.0
3862,4.0,0.5756944444444457,4.0,10.0,1173.0,0.0,40.0,0.0
3863,13.0,0.6027777777777791,4.0,10.0,8233.0,109.0,40.0,1.0
3864,13.0,0.4284722222222208,4.0,1.0,1959.0,0.0,200.0,1.0
3865,,0.4680555555555543,4.0,3.0,1375.0,0.0,40.0,2.0
3866,6.0,0.725,4.0,3.0,74.0,0.0,40.0,0.0
3867,13.0,0.4145833333333333,3.0,147.0,7716.0,0.0,40.0,2.0
3868,3.0,0.6805555555555541,3.0,828.0,77.0,0.0,40.0,0.0
3869,12.0,0.9194444444444457,3.0,7.0,1222.0,0.0,40.0,2.0
3870,9.0,0.5458333333333333,7.0,33.0,547.0,0.0,40.0,1.0
3871,9.0,0.5458333333333333,7.0,33.0,527.0,0.0,40.0,1.0
3872,8.0,0.8604166666666666,2.0,4.0,,0.0,40.0,0.0
3873,8.0,0.7333333333333334,5.0,13.0,9788.0,0.0,40.0,0.0
3874,,0.33958333333333335,4.0,8.0,564.0,4.0,40.0,0.0
3875,9.0,0.6486111111111125,4.0,19.0,3344.0,0.0,40.0,0.0
3876,13.0,0.5944444444444458,1.0,1.0,7197.0,0.0,40.0,0.0
3877,11.0,0.6944444444444459,3.0,27.0,478.0,0.0,40.0,0.0
3878,6.0,0.3715277777777779,4.0,62.0,948.0,1.0,20.0,1.0
3879,3.0,0.4576388888888876,5.0,6.0,737.0,0.0,40.0,0.0
3880,14.0,0.38958333333333334,2.0,24.0,293.0,102.0,40.0,2.0
3881,13.0,0.6770833333333334,3.0,17.0,9426.0,0.0,40.0,0.0
3882,14.0,0.4694444444444457,2.0,13.0,1306.0,0.0,400.0,3.0
3883,13.0,0.026388888888888875,1.0,48.0,4846.0,0.0,40.0,0.0
3884,13.0,0.6361111111111124,4.0,7.0,30409.0,0.0,40.0,1.0
3885,8.0,0.8618055555555543,4.0,21.0,9780.0,0.0,40.0,0.0
3886,4.0,0.7576388888888875,3.0,46.0,5464.0,0.0,40.0,2.0
3887,12.0,0.5513888888888876,3.0,8.0,,0.0,40.0,0.0
3888,12.0,0.8263888888888875,3.0,6.0,,0.0,40.0,1.0
3889,14.0,0.6326388888888875,5.0,18.0,3252.0,0.0,40.0,1.0
3890,8.0,0.39652777777777787,1.0,8.0,1228.0,0.0,40.0,0.0
3891,9.0,0.7270833333333333,3.0,11.0,153.0,1.0,40.0,0.0
3892,,0.4993055555555543,5.0,3.0,88395.0,0.0,40.0,0.0
3893,8.0,0.5437500000000001,3.0,1.0,15374.0,0.0,40.0,0.0
3894,13.0,0.5819444444444458,2.0,59.0,2993.0,34.0,40.0,1.0
3895,2.0,0.21041666666666667,2.0,221.0,14442.0,0.0,40.0,2.0
3896,13.0,0.5743055555555542,1.0,18.0,716.0,31.0,40.0,1.0
3897,9.0,0.3215277777777779,2.0,13.0,1803.0,1.0,40.0,1.0
3898,13.0,0.6986111111111124,5.0,7.0,3261.0,32.0,40.0,1.0
3899,12.0,0.4763888888888876,3.0,31.0,3023.0,0.0,40.0,1.0
3900,13.0,0.4236111111111125,3.0,1.0,2498.0,0.0,40.0,0.0
3901,2.0,0.28125,1.0,220.0,111415.0,0.0,40.0,3.0
3902,12.0,0.6652777777777791,2.0,5.0,7369.0,0.0,40.0,1.0
3903,14.0,0.78125,3.0,17.0,1315.0,0.0,400.0,3.0
3904,0.0,0.6923611111111124,5.0,13.0,4564.0,0.0,40.0,1.0
3905,2.0,0.42430555555555416,1.0,222.0,1655.0,0.0,40.0,0.0
3906,2.0,0.5506944444444458,3.0,8.0,,0.0,40.0,0.0
3907,14.0,0.8624999999999999,3.0,3.0,1048.0,0.0,40.0,1.0
3908,12.0,0.6736111111111125,5.0,3.0,10734.0,0.0,40.0,1.0
3909,12.0,0.4284722222222208,2.0,6.0,1194.0,0.0,20.0,1.0
3910,9.0,0.33125,5.0,8.0,,0.0,40.0,0.0
3911,,0.6291666666666667,2.0,12.0,5431.0,0.0,40.0,2.0
3912,12.0,0.7034722222222208,3.0,4.0,5416.0,0.0,40.0,2.0
3913,9.0,0.6513888888888876,4.0,17.0,267.0,0.0,40.0,0.0
3914,9.0,0.65,5.0,3.0,2303.0,0.0,40.0,0.0
3915,13.0,0.6611111111111124,3.0,4.0,5146.0,0.0,40.0,0.0
3916,2.0,0.6729166666666666,2.0,1.0,26576.0,0.0,200.0,1.0
3917,12.0,0.004166666666666667,4.0,2.0,3084.0,0.0,40.0,1.0
3918,2.0,0.6909722222222209,5.0,13.0,56572.0,0.0,40.0,0.0
3919,3.0,0.5819444444444458,3.0,27.0,457.0,0.0,40.0,0.0
3920,13.0,0.6215277777777791,2.0,13.0,3751.0,0.0,40.0,0.0
3921,9.0,0.4131944444444446,4.0,56.0,2164.0,0.0,40.0,2.0
3922,2.0,0.6305555555555542,5.0,19.0,45639.0,0.0,40.0,0.0
3923,11.0,0.6097222222222208,3.0,5.0,1999.0,0.0,80.0,0.0
3924,13.0,0.7611111111111124,3.0,3.0,75.0,0.0,40.0,0.0
3925,14.0,0.6826388888888876,4.0,5.0,2691.0,61.0,40.0,1.0
3926,11.0,0.6444444444444458,4.0,3.0,,0.0,40.0,0.0
3927,11.0,0.3972222222222221,1.0,8.0,970.0,0.0,40.0,0.0
3928,13.0,0.41736111111111246,5.0,1.0,1800.0,0.0,40.0,0.0
3929,13.0,0.19583333333333333,5.0,222.0,,0.0,40.0,2.0
3930,9.0,0.44375000000000003,3.0,31.0,827.0,0.0,40.0,0.0
3931,9.0,0.7763888888888876,4.0,16.0,428.0,0.0,40.0,0.0
3932,13.0,0.7347222222222208,1.0,12.0,6944.0,0.0,40.0,0.0
3933,7.0,0.7374999999999999,2.0,52.0,1161.0,3494.0,40.0,2.0
3934,9.0,0.41875,2.0,6.0,370.0,0.0,40.0,0.0
3935,7.0,0.43680555555555417,5.0,8.0,2411.0,0.0,40.0,1.0
3936,9.0,0.5909722222222209,3.0,1.0,895.0,0.0,40.0,0.0
3937,14.0,0.5256944444444458,1.0,57.0,4301.0,0.0,40.0,3.0
3938,14.0,0.4715277777777791,5.0,14.0,1914.0,33.0,40.0,1.0
3939,9.0,0.5569444444444458,1.0,2.0,,0.0,40.0,0.0
3940,8.0,0.3541666666666667,2.0,216.0,25175.0,0.0,40.0,1.0
3941,9.0,0.5361111111111124,6.0,5.0,2844.0,0.0,20.0,0.0
3942,13.0,0.4583333333333333,3.0,1.0,613.0,0.0,40.0,0.0
3943,12.0,0.6729166666666666,3.0,17.0,9407.0,0.0,40.0,1.0
3944,12.0,0.03680555555555554,1.0,3.0,3061.0,0.0,40.0,2.0
3945,13.0,0.4819444444444458,4.0,15.0,30966.0,0.0,40.0,1.0
3946,14.0,0.48819444444444576,2.0,28.0,6945.0,15.0,40.0,1.0
3947,14.0,0.6451388888888876,2.0,147.0,3913.0,0.0,40.0,3.0
3948,7.0,0.5666666666666667,4.0,28.0,,99.0,40.0,1.0
3949,9.0,0.8784722222222209,7.0,22.0,218.0,0.0,40.0,0.0
3950,13.0,0.6111111111111124,1.0,32.0,3311.0,16.0,40.0,1.0
3951,9.0,0.42638888888888754,3.0,83.0,,1.0,20.0,1.0
3952,13.0,0.5854166666666667,2.0,88.0,2955.0,10.0,40.0,1.0
3953,9.0,0.8805555555555542,7.0,20.0,207.0,0.0,40.0,0.0
3954,6.0,0.7125,4.0,78.0,942.0,25.0,20.0,0.0
3955,8.0,0.31875000000000003,5.0,31.0,,0.0,40.0,0.0
3956,14.0,0.5368055555555542,1.0,13.0,1269.0,0.0,400.0,3.0
3957,12.0,0.007638888888888876,1.0,2.0,,0.0,40.0,1.0
3958,7.0,0.2555555555555554,1.0,216.0,3046.0,0.0,40.0,3.0
3959,9.0,0.5993055555555542,4.0,5.0,3964.0,0.0,40.0,0.0
3960,12.0,0.5208333333333334,1.0,6.0,3364.0,146.0,40.0,1.0
3961,14.0,0.46736111111111245,5.0,13.0,,130.0,40.0,1.0
3962,12.0,0.45208333333333334,3.0,1.0,86.0,0.0,40.0,0.0
3963,8.0,0.5194444444444458,1.0,6.0,28671.0,0.0,40.0,0.0
3964,14.0,0.8354166666666667,5.0,341.0,3473.0,0.0,40.0,3.0
3965,9.0,0.7861111111111124,3.0,11.0,92.0,0.0,40.0,0.0
3966,9.0,0.4576388888888876,3.0,83.0,975.0,5.0,20.0,1.0
3967,5.0,0.6576388888888876,1.0,2.0,5363.0,0.0,200.0,1.0
3968,9.0,0.5993055555555542,5.0,45.0,7829.0,263.0,40.0,2.0
3969,13.0,0.7666666666666666,1.0,11.0,4299.0,58.0,40.0,0.0
3970,14.0,0.7472222222222209,2.0,2.0,2935.0,0.0,40.0,1.0
3971,9.0,0.5729166666666666,4.0,10.0,2976.0,0.0,40.0,1.0
3972,2.0,0.6006944444444458,2.0,13.0,25617.0,0.0,40.0,0.0
3973,6.0,0.697222222222221,5.0,10.0,1982.0,286.0,40.0,1.0
3974,13.0,0.4840277777777791,1.0,14.0,7040.0,8.0,40.0,0.0
3975,6.0,0.6375000000000001,2.0,13.0,2600.0,0.0,40.0,1.0
3976,12.0,0.5868055555555542,5.0,9.0,7561.0,0.0,200.0,3.0
3977,12.0,0.4305555555555542,5.0,6.0,2340.0,0.0,40.0,0.0
3978,8.0,0.4361111111111125,5.0,2.0,36019.0,0.0,40.0,0.0
3979,9.0,0.7243055555555542,6.0,7.0,292.0,0.0,40.0,0.0
